npi,ccn,first_observed_date,last_observed_date,facility_type
1821149196,058013,2023-03-31,2024-04-01,homehealth
1821150343,267062,2023-03-31,2024-04-01,homehealth
1821156316,147503,2023-03-31,2024-04-01,homehealth
1821162405,108483,2023-03-31,2024-04-01,homehealth
1821164294,398037,2023-03-31,2024-04-01,homehealth
1821171901,178075,2023-03-31,2023-07-06,homehealth
1821172461,447124,2023-03-31,2024-04-01,homehealth
1821174715,743122,2023-03-31,2024-04-01,homehealth
1821184839,337140,2023-03-31,2024-04-01,homehealth
1821196973,677971,2023-03-31,2024-04-01,homehealth
1821198946,147454,2023-03-31,2023-03-31,homehealth
1821209040,368363,2023-03-31,2024-04-01,homehealth
1821214032,058494,2023-03-31,2024-04-01,homehealth
1821220351,059384,2023-03-31,2023-10-02,homehealth
1821229832,109621,2023-03-31,2024-04-01,homehealth
1821232448,679509,2023-03-31,2024-04-01,homehealth
1821233578,398101,2023-03-31,2024-04-01,homehealth
1821241613,017088,2023-03-31,2024-04-01,homehealth
1821241936,747397,2023-03-31,2024-04-01,homehealth
1821242348,747628,2023-03-31,2024-04-01,homehealth
1821243155,678449,2023-03-31,2024-04-01,homehealth
1821270851,059142,2023-03-31,2024-04-01,homehealth
1821271024,687171,2023-03-31,2024-04-01,homehealth
1821275561,109181,2023-03-31,2024-04-01,homehealth
1821276387,368303,2023-03-31,2024-04-01,homehealth
1821283300,109386,2023-03-31,2024-04-01,homehealth
1821285149,108002,2023-03-31,2024-04-01,homehealth
1821288572,447284,2023-03-31,2024-04-01,homehealth
1821289596,059117,2023-03-31,2024-04-01,homehealth
1821289729,747153,2023-03-31,2024-04-01,homehealth
1821295346,047057,2023-03-31,2024-04-01,homehealth
1821298449,059231,2023-03-31,2024-04-01,homehealth
1821301490,059361,2023-03-31,2024-04-01,homehealth
1821312638,067501,2023-03-31,2024-04-01,homehealth
1821314915,227542,2023-03-31,2024-04-01,homehealth
1821319435,747604,2023-03-31,2024-04-01,homehealth
1821323783,747790,2023-03-31,2024-04-01,homehealth
1821323809,148123,2023-03-31,2024-04-01,homehealth
1821324104,747714,2023-03-31,2024-04-01,homehealth
1821325366,417065,2023-03-31,2024-04-01,homehealth
1821347329,397715,2023-03-31,2024-04-01,homehealth
1821352063,103166,2023-03-31,2024-04-01,homehealth
1821357617,368475,2023-03-31,2024-04-01,homehealth
1821361759,148344,2023-03-31,2024-04-01,homehealth
1821364662,377764,2023-03-31,2024-04-01,homehealth
1821372202,059552,2023-03-31,2024-04-01,homehealth
1821387598,077256,2023-03-31,2024-04-01,homehealth
1821391475,368384,2023-03-31,2024-04-01,homehealth
1821393489,059531,2023-03-31,2024-04-01,homehealth
1821395211,679010,2023-03-31,2024-04-01,homehealth
1821395351,747803,2023-03-31,2024-04-01,homehealth
1821396284,507089,2023-03-31,2024-04-01,homehealth
1821398447,368015,2023-03-31,2024-04-01,homehealth
1821399825,103116,2023-03-31,2024-04-01,homehealth
1821410234,398239,2023-03-31,2024-04-01,homehealth
1821413345,748046,2023-03-31,2024-04-01,homehealth
1821421991,517139,2023-03-31,2023-03-31,homehealth
1821455353,398266,2023-03-31,2024-04-01,homehealth
1821456021,687231,2023-07-06,2024-04-01,homehealth
1821457235,167431,2023-03-31,2024-04-01,homehealth
1821472903,537079,2023-03-31,2024-04-01,homehealth
1821478538,753146,2023-03-31,2024-04-01,homehealth
1821486267,267499,2023-03-31,2024-04-01,homehealth
1821487133,067537,2023-03-31,2024-04-01,homehealth
1821504101,559485,2023-03-31,2024-04-01,homehealth
1821509555,559392,2023-03-31,2024-04-01,homehealth
1821524414,559119,2023-03-31,2024-04-01,homehealth
1821525874,369226,2023-03-31,2024-04-01,homehealth
1821528829,559070,2023-03-31,2024-04-01,homehealth
1821536590,369181,2023-03-31,2024-04-01,homehealth
1821540162,757268,2023-10-02,2024-04-01,homehealth
1821551219,148392,2023-03-31,2024-04-01,homehealth
1821559097,137139,2023-03-31,2024-04-01,homehealth
1821562059,369297,2023-03-31,2024-04-01,homehealth
1821579681,559022,2023-03-31,2024-04-01,homehealth
1821599226,327234,2023-03-31,2024-04-01,homehealth
1821601261,239336,2023-03-31,2024-04-01,homehealth
1821606096,559642,2023-03-31,2024-04-01,homehealth
1821616327,369282,2023-03-31,2024-04-01,homehealth
1821616897,559590,2023-03-31,2024-04-01,homehealth
1821632258,027038,2023-03-31,2024-04-01,homehealth
1821635533,117336,2023-03-31,2024-04-01,homehealth
1821661075,757276,2023-10-02,2024-04-01,homehealth
1821661299,047109,2023-03-31,2024-04-01,homehealth
1821676776,757104,2023-07-06,2024-04-01,homehealth
1821690306,757145,2023-07-06,2024-04-01,homehealth
1821703661,687289,2024-04-01,2024-04-01,homehealth
1821705021,427863,2024-04-01,2024-04-01,homehealth
1821732728,017880,2023-07-06,2024-04-01,homehealth
1821740994,687227,2023-07-06,2024-04-01,homehealth
1821745456,368402,2023-07-06,2024-04-01,homehealth
1831101880,679466,2023-03-31,2024-04-01,homehealth
1831107093,058330,2023-03-31,2024-04-01,homehealth
1831115732,247040,2023-03-31,2024-04-01,homehealth
1831122563,187058,2023-03-31,2024-04-01,homehealth
1831129162,107586,2023-03-31,2024-04-01,homehealth
1831135474,137068,2023-03-31,2024-04-01,homehealth
1831136472,497508A,2023-03-31,2024-04-01,homehealth
1831137132,197159,2023-03-31,2024-04-01,homehealth
1831140037,457095,2023-03-31,2024-04-01,homehealth
1831140912,287129,2023-03-31,2024-04-01,homehealth
1831141845,557089,2023-03-31,2024-04-01,homehealth
1831143908,217149,2023-03-31,2024-04-01,homehealth
1831147529,117039,2023-03-31,2024-04-01,homehealth
1831149624,368120,2023-03-31,2024-04-01,homehealth
1831152669,197124,2023-03-31,2024-04-01,homehealth
1831171503,197178,2023-03-31,2024-04-01,homehealth
1831172790,557791,2023-03-31,2024-04-01,homehealth
1831172907,417023,2023-03-31,2024-04-01,homehealth
1831182278,137093,2023-03-31,2024-04-01,homehealth
1831189034,059118,2023-03-31,2024-04-01,homehealth
1831189976,679493,2023-03-31,2024-04-01,homehealth
1831190107,377632,2023-03-31,2024-04-01,homehealth
1831192616,107660,2023-03-31,2024-04-01,homehealth
1831194018,458433,2023-03-31,2024-04-01,homehealth
1831196153,167313,2023-03-31,2024-04-01,homehealth
1831196302,387074,2023-03-31,2024-04-01,homehealth
1831196955,417035,2023-03-31,2024-04-01,homehealth
1831199306,067417,2023-03-31,2024-04-01,homehealth
1831200948,107517,2023-03-31,2024-04-01,homehealth
1831203546,147204,2023-03-31,2024-04-01,homehealth
1831218841,237638,2023-03-31,2024-04-01,homehealth
1831242916,377630,2023-03-31,2024-04-01,homehealth
1831244128,679456,2023-03-31,2024-04-01,homehealth
1831246032,753151,2023-03-31,2024-04-01,homehealth
1831246404,527089,2023-03-31,2024-04-01,homehealth
1831251933,057200,2023-03-31,2024-04-01,homehealth
1831256619,108095,2023-03-31,2024-04-01,homehealth
1831259258,369321,2023-03-31,2024-04-01,homehealth
1831259258,398071,2023-03-31,2024-04-01,homehealth
1831259985,368012,2023-03-31,2024-04-01,homehealth
1831272541,457985,2023-03-31,2024-04-01,homehealth
1831283712,747090,2023-03-31,2024-04-01,homehealth
1831287499,677027,2023-03-31,2024-04-01,homehealth
1831287655,117023,2023-03-31,2024-04-01,homehealth
1831298702,247110,2023-03-31,2024-04-01,homehealth
1831302025,398078,2023-03-31,2024-04-01,homehealth
1831318393,679068,2023-03-31,2024-04-01,homehealth
1831321587,148132,2023-03-31,2024-04-01,homehealth
1831327014,747574,2023-03-31,2024-04-01,homehealth
1831327253,059408,2023-03-31,2024-04-01,homehealth
1831328400,059266,2023-03-31,2024-04-01,homehealth
1831337237,747273,2023-03-31,2024-04-01,homehealth
1831339738,148220,2023-03-31,2024-04-01,homehealth
1831362896,109692,2023-03-31,2024-04-01,homehealth
1831363381,227513,2023-03-31,2024-04-01,homehealth
1831365253,109270,2023-03-31,2024-04-01,homehealth
1831370659,368286,2023-03-31,2024-04-01,homehealth
1831370899,557740,2023-03-31,2024-04-01,homehealth
1831374396,239024,2023-03-31,2024-04-01,homehealth
1831380229,059255,2023-03-31,2024-04-01,homehealth
1831382829,058301,2023-03-31,2024-04-01,homehealth
1831387505,747044,2023-03-31,2024-04-01,homehealth
1831399013,059112,2023-03-31,2024-04-01,homehealth
1831399419,679504,2023-03-31,2024-04-01,homehealth
1831400225,148223,2023-03-31,2024-04-01,homehealth
1831401090,059622,2023-03-31,2024-04-01,homehealth
1831401975,067492,2023-03-31,2024-04-01,homehealth
1831410604,037295,2023-03-31,2024-04-01,homehealth
1831412741,327213,2023-03-31,2024-04-01,homehealth
1831414192,497675,2023-03-31,2024-04-01,homehealth
1831414580,679041,2023-03-31,2024-04-01,homehealth
1831418235,747105,2023-03-31,2024-04-01,homehealth
1831423102,059352,2023-03-31,2024-04-01,homehealth
1831426832,059273,2023-03-31,2024-04-01,homehealth
1831458249,747789,2023-03-31,2024-04-01,homehealth
1831460484,247196,2023-03-31,2024-04-01,homehealth
1831470806,747945,2023-03-31,2024-04-01,homehealth
1831476258,287145,2023-03-31,2024-04-01,homehealth
1831482504,227548,2023-03-31,2024-04-01,homehealth
1831487230,103167,2023-03-31,2024-04-01,homehealth
1831491554,047148,2023-03-31,2024-04-01,homehealth
1831494848,227538,2023-03-31,2024-04-01,homehealth
1831496454,398178,2023-03-31,2024-04-01,homehealth
1831505791,059360,2023-03-31,2024-04-01,homehealth
1831519628,747505,2023-03-31,2024-04-01,homehealth
1831535475,059697,2023-03-31,2024-04-01,homehealth
1831556471,053193,2023-03-31,2024-04-01,homehealth
1831560184,553115,2023-03-31,2024-04-01,homehealth
1831569557,317006,2023-03-31,2024-04-01,homehealth
1831583590,059749,2023-03-31,2024-04-01,homehealth
1831609320,377794,2023-03-31,2024-04-01,homehealth
1831613520,397406,2023-03-31,2024-04-01,homehealth
1831616283,559061,2023-03-31,2024-04-01,homehealth
1831634328,497299,2023-03-31,2024-04-01,homehealth
1831649961,248153,2023-03-31,2024-04-01,homehealth
1831652262,748015,2023-03-31,2024-04-01,homehealth
1831653989,387077,2023-03-31,2024-04-01,homehealth
1831655513,559187,2023-03-31,2024-04-01,homehealth
1831657279,747990,2023-03-31,2024-04-01,homehealth
1831657352,687046,2023-03-31,2024-04-01,homehealth
1831666817,467356,2023-03-31,2024-04-01,homehealth
1831670769,559518,2023-03-31,2024-04-01,homehealth
1831672054,327229,2023-03-31,2024-04-01,homehealth
1831676873,559164,2023-03-31,2024-04-01,homehealth
1831678218,037281,2023-03-31,2024-04-01,homehealth
1831679588,467359,2023-03-31,2024-04-01,homehealth
1831706548,059544,2023-03-31,2024-04-01,homehealth
1831717149,197796,2023-03-31,2024-04-01,homehealth
1831733849,559535,2023-03-31,2024-04-01,homehealth
1831752914,559243,2023-03-31,2024-04-01,homehealth
1831756535,559740,2023-03-31,2024-04-01,homehealth
1831764802,757056,2023-03-31,2024-04-01,homehealth
1831799204,757082,2023-03-31,2024-04-01,homehealth
1831841063,297333,2024-01-05,2024-04-01,homehealth
1831864651,687194,2023-03-31,2024-04-01,homehealth
1841203114,197232,2023-03-31,2024-04-01,homehealth
1841208527,197037,2023-03-31,2024-04-01,homehealth
1841214277,677933,2023-03-31,2024-04-01,homehealth
1841215712,248080,2023-03-31,2024-04-01,homehealth
1841221140,117145,2023-03-31,2024-04-01,homehealth
1841221751,037213,2023-03-31,2024-04-01,homehealth
1841222585,377708,2023-03-31,2024-04-01,homehealth
1841227428,398276,2023-03-31,2024-04-01,homehealth
1841229515,107512A,2023-03-31,2024-04-01,homehealth
1841229754,017151,2023-03-31,2024-04-01,homehealth
1841232188,557669,2023-03-31,2024-04-01,homehealth
1841233178,337299,2023-03-31,2024-04-01,homehealth
1841235447,673142,2023-03-31,2024-04-01,homehealth
1841240843,497572,2023-03-31,2024-04-01,homehealth
1841242161,058056,2023-03-31,2024-04-01,homehealth
1841244258,679088,2023-03-31,2024-04-01,homehealth
1841244282,527075,2023-03-31,2024-04-01,homehealth
1841245164,679131,2023-03-31,2024-04-01,homehealth
1841245214,347001,2023-03-31,2024-04-01,homehealth
1841248697,217108,2023-03-31,2024-04-01,homehealth
1841249018,673153,2023-03-31,2024-04-01,homehealth
1841249844,147589,2023-03-31,2024-04-01,homehealth
1841250636,459406,2023-03-31,2024-04-01,homehealth
1841252210,108125,2023-03-31,2024-04-01,homehealth
1841253796,377461,2023-03-31,2024-04-01,homehealth
1841258134,679356,2023-03-31,2024-04-01,homehealth
1841262821,237243,2023-03-31,2024-04-01,homehealth
1841272226,357007,2023-03-31,2024-04-01,homehealth
1841277506,147825,2023-03-31,2024-04-01,homehealth
1841277563,497604,2023-03-31,2024-04-01,homehealth
1841278751,407007,2023-03-31,2024-04-01,homehealth
1841291002,557500,2023-03-31,2024-04-01,homehealth
1841293438,087301,2023-03-31,2024-04-01,homehealth
1841294782,057755,2023-03-31,2024-04-01,homehealth
1841296464,367783,2023-03-31,2024-04-01,homehealth
1841297140,247185,2023-03-31,2024-04-01,homehealth
1841297769,247269,2023-03-31,2024-04-01,homehealth
1841297868,557656,2023-03-31,2024-04-01,homehealth
1841299187,117019,2023-03-31,2024-04-01,homehealth
1841302254,317061,2023-03-31,2024-04-01,homehealth
1841302478,237646,2023-03-31,2024-04-01,homehealth
1841308137,239306,2023-03-31,2024-01-05,homehealth
1841329273,059046,2023-03-31,2024-04-01,homehealth
1841329869,368240,2024-01-05,2024-04-01,homehealth
1841335908,107635,2023-03-31,2024-04-01,homehealth
1841343472,157067,2023-03-31,2024-04-01,homehealth
1841347598,067551,2023-03-31,2024-04-01,homehealth
1841357126,147985,2023-03-31,2024-04-01,homehealth
1841370616,368259,2023-03-31,2024-04-01,homehealth
1841386067,097053,2023-03-31,2024-04-01,homehealth
1841388790,147834,2023-03-31,2024-01-05,homehealth
1841389236,147847,2023-03-31,2024-04-01,homehealth
1841395126,287089,2023-03-31,2024-04-01,homehealth
1841413994,417051,2023-03-31,2024-04-01,homehealth
1841415254,377722,2023-03-31,2024-04-01,homehealth
1841415585,059005,2023-03-31,2024-04-01,homehealth
1841421336,747398,2023-03-31,2024-04-01,homehealth
1841422375,747522,2023-03-31,2024-04-01,homehealth
1841430378,368457,2023-03-31,2024-04-01,homehealth
1841434586,747563,2023-03-31,2024-04-01,homehealth
1841436144,327208,2023-03-31,2024-04-01,homehealth
1841442092,747452,2023-03-31,2024-04-01,homehealth
1841454287,109349,2023-03-31,2024-04-01,homehealth
1841468071,067474,2023-03-31,2024-04-01,homehealth
1841468683,059224,2023-03-31,2024-04-01,homehealth
1841474145,337430,2023-03-31,2024-04-01,homehealth
1841474590,187084,2023-03-31,2024-04-01,homehealth
1841475506,337431,2023-03-31,2024-04-01,homehealth
1841480480,109781,2023-03-31,2024-04-01,homehealth
1841484300,248138,2023-03-31,2024-04-01,homehealth
1841484524,148007,2023-03-31,2024-04-01,homehealth
1841488129,237480,2023-03-31,2024-04-01,homehealth
1841491412,337190,2023-03-31,2024-04-01,homehealth
1841492683,677937,2023-03-31,2024-04-01,homehealth
1841503448,148297,2023-03-31,2024-04-01,homehealth
1841505401,747662,2023-03-31,2024-04-01,homehealth
1841505724,347011,2023-03-31,2024-04-01,homehealth
1841514023,398247,2023-03-31,2024-04-01,homehealth
1841515566,427303,2023-03-31,2024-04-01,homehealth
1841516556,037414,2023-03-31,2024-04-01,homehealth
1841520368,227524,2023-03-31,2024-04-01,homehealth
1841522976,167185,2023-03-31,2024-04-01,homehealth
1841525458,459472,2023-03-31,2024-04-01,homehealth
1841525573,368360,2023-03-31,2024-04-01,homehealth
1841529633,747613,2023-03-31,2024-04-01,homehealth
1841537503,147799,2023-03-31,2024-04-01,homehealth
1841545241,059794,2023-03-31,2024-04-01,homehealth
1841552551,147979,2023-03-31,2024-04-01,homehealth
1841562378,369009,2023-03-31,2024-04-01,homehealth
1841566635,397474,2023-03-31,2024-04-01,homehealth
1841585114,337119,2023-03-31,2024-04-01,homehealth
1841591062,059597,2023-03-31,2024-04-01,homehealth
1841592508,747675,2023-03-31,2023-10-02,homehealth
1841623113,683157,2023-03-31,2023-07-06,homehealth
1841629698,337447,2023-03-31,2024-04-01,homehealth
1841647328,553130,2023-03-31,2024-04-01,homehealth
1841678646,553114,2023-03-31,2023-03-31,homehealth
1841680923,297115,2023-03-31,2024-04-01,homehealth
1841683141,059769,2023-03-31,2024-04-01,homehealth
1841704210,559035,2023-03-31,2024-04-01,homehealth
1841720570,369239,2023-03-31,2024-04-01,homehealth
1841728508,559080,2023-03-31,2024-04-01,homehealth
1841728664,337218,2023-03-31,2024-04-01,homehealth
1841741949,369166,2023-03-31,2023-07-06,homehealth
1841749462,137135,2023-03-31,2024-04-01,homehealth
1841755980,559268,2023-03-31,2024-04-01,homehealth
1841756905,559151,2023-03-31,2024-04-01,homehealth
1841767050,369283,2023-03-31,2024-04-01,homehealth
1841777034,537086,2023-03-31,2024-04-01,homehealth
1841805223,387143,2023-03-31,2024-04-01,homehealth
1841806734,559747,2023-03-31,2024-04-01,homehealth
1841809472,297332,2023-10-02,2024-04-01,homehealth
1841821717,067608,2023-03-31,2024-04-01,homehealth
1841822582,748030,2023-03-31,2024-04-01,homehealth
1841839214,747998,2023-03-31,2024-04-01,homehealth
1841854114,377719,2023-03-31,2024-04-01,homehealth
1841865037,757419,2024-04-01,2024-04-01,homehealth
1841869096,497793,2023-03-31,2024-04-01,homehealth
1841875002,067535,2023-03-31,2024-04-01,homehealth
1841884251,107786,2023-03-31,2024-04-01,homehealth
1841889433,559656,2023-03-31,2024-04-01,homehealth
1841890886,369285,2023-03-31,2024-04-01,homehealth
1841892007,757021,2023-03-31,2024-04-01,homehealth
1841938560,237434,2023-03-31,2024-04-01,homehealth
1841941028,757438,2024-04-01,2024-04-01,homehealth
1841942778,267678,2024-01-05,2024-01-05,homehealth
1841943891,317059,2023-03-31,2024-04-01,homehealth
1841952181,369315,2023-03-31,2024-04-01,homehealth
1841962099,239344,2023-03-31,2024-04-01,homehealth
1841968641,757340,2024-01-05,2024-04-01,homehealth
1851031819,369340,2023-07-06,2024-04-01,homehealth
1851036271,307098,2023-07-06,2024-04-01,homehealth
1851039978,447825,2023-10-02,2024-04-01,homehealth
1851064547,757275,2023-10-02,2024-04-01,homehealth
1851301550,679595,2023-03-31,2024-04-01,homehealth
1851303390,467224,2023-03-31,2024-04-01,homehealth
1851306336,459484,2023-03-31,2024-04-01,homehealth
1851308753,368021,2023-03-31,2024-04-01,homehealth
1851316004,197222,2023-03-31,2024-04-01,homehealth
1851322093,677283,2023-03-31,2024-04-01,homehealth
1851324297,187300,2023-03-31,2024-04-01,homehealth
1851325849,407013,2023-03-31,2024-04-01,homehealth
1851327787,368190,2023-03-31,2024-04-01,homehealth
1851330203,147451,2023-03-31,2024-04-01,homehealth
1851333173,743150,2023-03-31,2024-04-01,homehealth
1851335129,177242,2023-03-31,2024-04-01,homehealth
1851343586,477000,2023-03-31,2024-04-01,homehealth
1851343826,058164,2023-03-31,2024-04-01,homehealth
1851343842,108149,2023-03-31,2024-04-01,homehealth
1851344717,058156,2023-03-31,2024-04-01,homehealth
1851349559,447278,2023-03-31,2024-04-01,homehealth
1851350086,387135,2023-03-31,2024-01-05,homehealth
1851350334,017153,2023-03-31,2024-04-01,homehealth
1851353569,147794,2023-03-31,2024-04-01,homehealth
1851353858,108203,2023-03-31,2024-04-01,homehealth
1851354039,457582,2023-03-31,2024-04-01,homehealth
1851359194,377171,2023-03-31,2024-04-01,homehealth
1851360861,679275,2023-03-31,2024-04-01,homehealth
1851361166,457789,2023-03-31,2024-04-01,homehealth
1851363386,058085,2023-03-31,2024-04-01,homehealth
